n	time	type	cur	win	id	str	win_c	id_c	str_c	
1549	146980	fix	558	1	90	need	1	90	need	
1550	146998	fix	558	1	90	need	1	90	need	
1551	146999	fix	558	1	90	need	1	90	need	
1552	147000	fix	558	1	90	need	1	90	need	
1553	147014	fix	558	1	90	need	1	90	need	
1554	147015	fix	558	1	90	need	1	90	need	
1555	147016	key_ins	533	2	85	_	t2	85	_	
1556	147016	fix	558	1	90	need	1	90	need	
1557	147017	fix	558	1	90	need	1	90	need	
1558	147018	fix	558	1	90	need	1	90	need	
1559	147019	fix	558	1	90	need	1	90	need	
1560	147020	fix	558	1	90	need	1	90	need	
1561	147035	fix	558	1	90	need	1	90	need	
1562	147036	fix	558	1	90	need	1	90	need	
1563	147037	fix	558	1	90	need	1	90	need	
1564	147038	fix	558	1	90	need	1	90	need	
1565	147039	fix	558	1	90	need	1	90	need	
1566	147040	fix	558	1	90	need	1	90	need	
1567	147169	key_ins	534	2	86	r	t2	86	r	
1568	147553	key_ins	535	2	86	e	t2	86	e	
1569	147555	key_ins	536	2	86	g	t2	86	g	
1570	148151	key_ins	537	2	86	n	t2	86	n	
1571	148153	key_ins	538	2	86	i	t2	86	i	
1572	148568	key_ins	539	2	86	n	t2	86	n	
1573	148570	key_ins	540	2	86	g	t2	86	g	
1574	148596	key_ins	541	2	86	e	t2	86	e	
1575	148719	key_ins	542	2	86	n	t2	86	n	
1576	148866	fix	542	2	86	regningen	2	86	regningen	
1577	148867	fix	542	2	86	regningen	2	86	regningen	
1578	148868	fix	542	2	86	regningen	2	86	regningen	
1579	148869	fix	542	2	86	regningen	2	86	regningen	
1580	148870	fix	542	2	86	regningen	2	86	regningen	
1581	148871	fix	542	2	86	regningen	2	86	regningen	
1582	148872	fix	542	2	86	regningen	2	86	regningen	
1583	148873	fix	542	2	86	regningen	2	86	regningen	
1584	148874	fix	542	2	86	regningen	2	86	regningen	
1585	148875	fix	542	2	86	regningen	2	86	regningen	
1586	148876	fix	542	2	86	regningen	2	86	regningen	
1587	148968	key_ins	543	2	87	.	t2	87	.	
1588	149136	key_ins	544	2	87	_	t2	87	_	
1589	149249	fix	530	2	85	med	2	85	med	
1590	149250	fix	530	2	85	med	2	85	med	
1591	149251	fix	530	2	85	med	2	85	med	
1592	149252	fix	530	2	85	med	2	85	med	
1593	149253	fix	530	2	85	med	2	85	med	
1594	149268	fix	530	2	85	med	2	85	med	
1595	149269	fix	530	2	85	med	2	85	med	
1596	149270	fix	530	2	85	med	2	85	med	
1597	149271	fix	530	2	85	med	2	85	med	
1598	149272	fix	530	2	85	med	2	85	med	
1599	149273	fix	530	2	85	med	2	85	med	
1600	149309	fix	530	2	85	med	2	85	med	
1601	149310	fix	530	2	85	med	2	85	med	
1602	149311	fix	530	2	85	med	2	85	med	
1603	149312	fix	530	2	85	med	2	85	med	
1604	149313	fix	530	2	85	med	2	85	med	
1605	149328	fix	530	2	85	med	2	85	med	
1606	149329	fix	530	2	85	med	2	85	med	
1607	149330	fix	530	2	85	med	2	85	med	
1608	149331	fix	530	2	85	med	2	85	med	
1609	149332	fix	530	2	85	med	2	85	med	
1610	149333	fix	530	2	85	med	2	85	med	
1611	149509	fix	541	2	86	regningen	2	86	regningen	
1612	149510	fix	541	2	86	regningen	2	86	regningen	
1613	149511	fix	541	2	86	regningen	2	86	regningen	
1614	149512	fix	541	2	86	regningen	2	86	regningen	
1615	149527	fix	541	2	86	regningen	2	86	regningen	
1616	149528	fix	541	2	86	regningen	2	86	regningen	
1617	149529	fix	541	2	86	regningen	2	86	regningen	
1618	149530	fix	541	2	86	regningen	2	86	regningen	
1619	149531	fix	541	2	86	regningen	2	86	regningen	
1620	149532	fix	541	2	86	regningen	2	86	regningen	
1621	149533	fix	541	2	86	regningen	2	86	regningen	
1622	150669	fix	300	1	46	implement	1	46	implement	
1623	150670	fix	300	1	46	implement	1	46	implement	
1624	150681	fix	300	1	46	implement	1	46	implement	
1625	150682	fix	300	1	46	implement	1	46	implement	
1626	150683	fix	300	1	46	implement	1	46	implement	
1627	150684	fix	300	1	46	implement	1	46	implement	
1628	150685	fix	300	1	46	implement	1	46	implement	
1629	150686	fix	300	1	46	implement	1	46	implement	
1630	150687	fix	300	1	46	implement	1	46	implement	
1631	150688	fix	300	1	46	implement	1	46	implement	
1632	150689	fix	300	1	46	implement	1	46	implement	
1633	151981	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1634	151982	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1635	151983	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1636	151984	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1637	151985	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1638	152000	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1639	152001	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1640	152002	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1641	152003	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1642	152004	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1643	152005	fix	510	2	81	klimaforandringerne	2	81	klimaforandringerne	
1644	152359	fix	540	2	86	regningen	2	86	regningen	
1645	152360	fix	540	2	86	regningen	2	86	regningen	
1646	152361	fix	540	2	86	regningen	2	86	regningen	
1647	152362	fix	540	2	86	regningen	2	86	regningen	
1648	152363	fix	540	2	86	regningen	2	86	regningen	
1649	152378	fix	540	2	86	regningen	2	86	regningen	
1650	152379	fix	540	2	86	regningen	2	86	regningen	
1651	152380	fix	540	2	86	regningen	2	86	regningen	
1652	152381	fix	540	2	86	regningen	2	86	regningen	
1653	152382	fix	540	2	86	regningen	2	86	regningen	
1654	152383	fix	540	2	86	regningen	2	86	regningen	
1655	152958	fix	457	1	70	the	1	70	the	
1656	152959	fix	457	1	70	the	1	70	the	
1657	152960	fix	457	1	70	the	1	70	the	
1658	152961	fix	457	1	70	the	1	70	the	
1659	152976	fix	457	1	70	the	1	70	the	
1660	152977	fix	457	1	70	the	1	70	the	
1661	152978	fix	457	1	70	the	1	70	the	
1662	152979	fix	457	1	70	the	1	70	the	
1663	152980	fix	457	1	70	the	1	70	the	
1664	152981	fix	457	1	70	the	1	70	the	
1665	152982	fix	457	1	70	the	1	70	the	
1666	153098	fix	458	1	70	the	1	70	the	
1667	153099	fix	458	1	70	the	1	70	the	
1668	153100	fix	458	1	70	the	1	70	the	
1669	153101	fix	458	1	70	the	1	70	the	
1670	153116	fix	458	1	70	the	1	70	the	
1671	153117	fix	458	1	70	the	1	70	the	
1672	153118	fix	458	1	70	the	1	70	the	
1673	153119	fix	458	1	70	the	1	70	the	
1674	153120	fix	458	1	70	the	1	70	the	
1675	153121	fix	458	1	70	the	1	70	the	
1676	153122	fix	458	1	70	the	1	70	the	
1677	153476	fix	547	1	88	particular	1	88	particular	
1678	153477	fix	547	1	88	particular	1	88	particular	
1679	153478	fix	547	1	88	particular	1	88	particular	
1680	153479	fix	547	1	88	particular	1	88	particular	
1681	153480	fix	547	1	88	particular	1	88	particular	
1682	153495	fix	547	1	88	particular	1	88	particular	
1683	153496	fix	547	1	88	particular	1	88	particular	
1684	153497	fix	547	1	88	particular	1	88	particular	
1685	153498	fix	547	1	88	particular	1	88	particular	
1686	153499	fix	547	1	88	particular	1	88	particular	
1687	153500	fix	547	1	88	particular	1	88	particular	
1688	153735	fix	562	1	92	adapt	1	92	adapt	
1689	153736	fix	562	1	92	adapt	1	92	adapt	
1690	153737	fix	562	1	92	adapt	1	92	adapt	
1691	153738	fix	562	1	92	adapt	1	92	adapt	
1692	153739	fix	562	1	92	adapt	1	92	adapt	
1693	153754	fix	562	1	92	adapt	1	92	adapt	
1694	153755	fix	562	1	92	adapt	1	92	adapt	
1695	153756	fix	562	1	92	adapt	1	92	adapt	
1696	153757	fix	562	1	92	adapt	1	92	adapt	
1697	153758	fix	562	1	92	adapt	1	92	adapt	
1698	153759	fix	562	1	92	adapt	1	92	adapt	
1699	154114	fix	575	1	95	effects	1	95	effects	
1700	154115	fix	575	1	95	effects	1	95	effects	
1701	154116	fix	575	1	95	effects	1	95	effects	
1702	154117	fix	575	1	95	effects	1	95	effects	
1703	154118	fix	575	1	95	effects	1	95	effects	
1704	154133	fix	575	1	95	effects	1	95	effects	
1705	154134	fix	575	1	95	effects	1	95	effects	
1706	154135	fix	575	1	95	effects	1	95	effects	
1707	154136	fix	575	1	95	effects	1	95	effects	
1708	154137	fix	575	1	95	effects	1	95	effects	
1709	154138	fix	575	1	95	effects	1	95	effects	
1710	154333	fix	592	1	97	climate	1	97	climate	
1711	154334	fix	592	1	97	climate	1	97	climate	
1712	154335	fix	592	1	97	climate	1	97	climate	
1713	154336	fix	592	1	97	climate	1	97	climate	
1714	154337	fix	592	1	97	climate	1	97	climate	
1715	154352	fix	592	1	97	climate	1	97	climate	
1716	154353	fix	592	1	97	climate	1	97	climate	
1717	154354	fix	592	1	97	climate	1	97	climate	
1718	154355	fix	592	1	97	climate	1	97	climate	
1719	154356	fix	592	1	97	climate	1	97	climate	
1720	154357	fix	592	1	97	climate	1	97	climate	
1721	154533	fix	579	1	95	effects	1	95	effects	
1722	154534	fix	579	1	95	effects	1	95	effects	
1723	154535	fix	579	1	95	effects	1	95	effects	
1724	154536	fix	579	1	95	effects	1	95	effects	
1725	154537	fix	579	1	95	effects	1	95	effects	
1726	154551	fix	579	1	95	effects	1	95	effects	
1727	154552	fix	579	1	95	effects	1	95	effects	
1728	154553	fix	579	1	95	effects	1	95	effects	
1729	154554	fix	579	1	95	effects	1	95	effects	
1730	154555	fix	579	1	95	effects	1	95	effects	
1731	154556	fix	579	1	95	effects	1	95	effects	
1732	155051	fix	562	1	92	adapt	1	92	adapt	
1733	155052	fix	562	1	92	adapt	1	92	adapt	
1734	155053	fix	562	1	92	adapt	1	92	adapt	
1735	155054	fix	562	1	92	adapt	1	92	adapt	
1736	155069	fix	562	1	92	adapt	1	92	adapt	
1737	155070	fix	562	1	92	adapt	1	92	adapt	
1738	155071	fix	562	1	92	adapt	1	92	adapt	
1739	155072	fix	562	1	92	adapt	1	92	adapt	
1740	155073	fix	562	1	92	adapt	1	92	adapt	
1741	155074	fix	562	1	92	adapt	1	92	adapt	
1742	155075	fix	562	1	92	adapt	1	92	adapt	
1743	159071	key_ins	545	2	88	i	t2	88	i	
1744	159073	key_ins	546	2	88	s	t2	88	s	
1745	159075	key_ins	547	2	88	æ	t2	88	æ	
1746	159077	key_ins	548	2	88	r	t2	88	r	
1747	159079	key_ins	549	2	88	_	t2	88	_	
1748	159081	key_ins	550	2	89	u	t2	89	u	
1749	159083	key_ins	551	2	89	d	t2	89	d	
1750	159085	key_ins	552	2	89	v	t2	89	v	
1751	159087	key_ins	553	2	89	i	t2	89	i	
1752	159089	key_ins	554	2	89	k	t2	89	k	
1753	159091	key_ins	555	2	89	l	t2	89	l	
1754	159093	key_ins	556	2	89	i	t2	89	i	
1755	159095	key_ins	557	2	89	n	t2	89	n	
1756	159097	key_ins	558	2	89	g	t2	89	g	
1757	159099	key_ins	559	2	89	s	t2	89	s	
1758	159659	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1759	159660	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1760	159671	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1761	159672	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1762	159673	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1763	159674	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1764	159675	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1765	159676	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1766	159677	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1767	159678	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1768	159679	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1769	159680	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1770	159755	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1771	159756	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1772	159757	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1773	159758	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1774	159759	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1775	159760	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1776	159775	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1777	159776	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1778	159777	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1779	159778	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1780	159779	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1781	159780	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1782	160098	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1783	160099	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1784	160110	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1785	160111	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1786	160112	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1787	160113	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1788	160114	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1789	160115	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1790	160116	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1791	160117	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1792	160118	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1793	160119	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1794	160452	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1795	160453	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1796	160454	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1797	160455	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1798	160456	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1799	160457	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1800	160472	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1801	160473	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1802	160474	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1803	160475	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1804	160476	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1805	160477	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1806	160512	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1807	160513	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1808	160514	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1809	160515	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1810	160516	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1811	160517	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1812	160532	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1813	160533	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1814	160534	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1815	160535	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1816	160536	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1817	160537	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1818	160612	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1819	160613	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1820	160614	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1821	160615	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1822	160616	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1823	160617	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1824	160632	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1825	160633	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1826	160634	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1827	160635	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1828	160636	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1829	160637	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1830	160712	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1831	160713	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1832	160714	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1833	160715	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1834	160716	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1835	160717	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1836	160731	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1837	160732	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1838	160733	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1839	160734	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1840	160735	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1841	160736	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1842	161015	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1843	161016	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1844	161027	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1845	161028	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1846	161029	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1847	161030	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1848	161031	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1849	161032	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1850	161033	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1851	161034	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1852	161035	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1853	161036	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1854	161090	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1855	161091	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1856	161092	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1857	161093	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1858	161094	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1859	161095	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1860	161110	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1861	161111	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1862	161112	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1863	161113	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1864	161114	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1865	161115	fix	559	2	89	udviklingslandene	2	89	udviklingslandene	
1866	161692	fix	557	1	90	need	1	90	need	
1867	161693	fix	557	1	90	need	1	90	need	
1868	161694	fix	557	1	90	need	1	90	need	
1869	161705	fix	557	1	90	need	1	90	need	
1870	161706	fix	557	1	90	need	1	90	need	
1871	161707	fix	557	1	90	need	1	90	need	
1872	161708	fix	557	1	90	need	1	90	need	
1873	161709	fix	557	1	90	need	1	90	need	
1874	161710	fix	557	1	90	need	1	90	need	
1875	161711	fix	557	1	90	need	1	90	need	
1876	161712	fix	557	1	90	need	1	90	need	
1877	161713	fix	557	1	90	need	1	90	need	
1878	162027	key_ins	560	2	89	l	t2	89	l	
1879	162619	key_ins	561	2	89	a	t2	89	a	
1880	162621	key_ins	562	2	89	n	t2	89	n	
1881	162683	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1882	162684	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1883	162685	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1884	162686	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1885	162687	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1886	162688	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1887	162689	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1888	162690	fix	562	2	89	udviklingslandene	2	89	udviklingslandene	
1889	162749	key_ins	563	2	89	g	t2	89	g	
1890	163162	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1891	163163	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1892	163164	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1893	163165	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1894	163166	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1895	163167	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1896	163168	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1897	163169	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1898	163341	key_del	563	2	89	g	t2	89	g	
1899	163390	key_ins	563	2	89	d	t2	89	d	
1900	163602	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1901	163603	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1902	163604	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1903	163605	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1904	163606	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1905	163607	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1906	163608	fix	563	2	89	udviklingslandene	2	89	udviklingslandene	
1907	163630	key_ins	564	2	89	e	t2	89	e	
1908	163663	fix	564	2	89	udviklingslandene	2	89	udviklingslandene	
1909	163664	fix	564	2	89	udviklingslandene	2	89	udviklingslandene	
1910	163665	fix	564	2	89	udviklingslandene	2	89	udviklingslandene	
1911	163666	fix	564	2	89	udviklingslandene	2	89	udviklingslandene	
1912	163667	fix	564	2	89	udviklingslandene	2	89	udviklingslandene	
1913	163775	key_ins	565	2	89	n	t2	89	n	
1914	163909	key_ins	566	2	89	e	t2	89	e	
1915	164184	key_ins	567	2	89	_	t2	89	_	
1916	164562	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1917	164563	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1918	164564	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1919	164622	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1920	164623	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1921	164624	fix	567	2	89	udviklingslandene	2	89	udviklingslandene	
1922	165000	key_ins	568	2	90	b	t2	90	b	
1923	165043	fix	575	1	95	effects	1	95	effects	
1924	165130	key_ins	569	2	90	e	t2	90	e	
1925	165262	fix	591	1	97	climate	1	97	climate	
1926	165342	fix	591	1	97	climate	1	97	climate	
1927	165402	fix	591	1	97	climate	1	97	climate	
1928	165422	fix	591	1	97	climate	1	97	climate	
1929	165621	fix	558	1	90	need	1	90	need	
1930	165630	key_ins	570	2	90	l	t2	90	l	
1931	165632	fix	558	1	90	need	1	90	need	
1932	165633	fix	558	1	90	need	1	90	need	
1933	165634	fix	558	1	90	need	1	90	need	
1934	165635	fix	558	1	90	need	1	90	need	
1935	165636	fix	558	1	90	need	1	90	need	
1936	165637	fix	558	1	90	need	1	90	need	
1937	165638	fix	558	1	90	need	1	90	need	
1938	165639	fix	558	1	90	need	1	90	need	
1939	165640	fix	558	1	90	need	1	90	need	
1940	165641	fix	558	1	90	need	1	90	need	
1941	165657	fix	558	1	90	need	1	90	need	
1942	165658	fix	558	1	90	need	1	90	need	
1943	165659	fix	558	1	90	need	1	90	need	
1944	165660	fix	558	1	90	need	1	90	need	
1945	165661	fix	558	1	90	need	1	90	need	
1946	165676	fix	558	1	90	need	1	90	need	
1947	165677	fix	558	1	90	need	1	90	need	
1948	165678	fix	558	1	90	need	1	90	need	
1949	165679	fix	558	1	90	need	1	90	need	
1950	165680	fix	558	1	90	need	1	90	need	
1951	165681	fix	558	1	90	need	1	90	need	
1952	165741	fix	557	1	90	need	1	90	need	
1953	165758	key_del	570	2	90	l	t2	90	l	
1954	165772	fix	557	1	90	need	1	90	need	
1955	165773	fix	557	1	90	need	1	90	need	
1956	165774	fix	557	1	90	need	1	90	need	
1957	165775	fix	557	1	90	need	1	90	need	
1958	165776	fix	557	1	90	need	1	90	need	
1959	165777	fix	557	1	90	need	1	90	need	
1960	165778	fix	557	1	90	need	1	90	need	
1961	165779	fix	557	1	90	need	1	90	need	
1962	165780	fix	557	1	90	need	1	90	need	
1963	165781	fix	557	1	90	need	1	90	need	
1964	166246	key_del	569	2	90	e	t2	90	e	
1965	166595	fix	568	2	90	bliver	2	90	bliver	
1966	166596	fix	568	2	90	bliver	2	90	bliver	
1967	166597	fix	568	2	90	bliver	2	90	bliver	
1968	166598	fix	568	2	90	bliver	2	90	bliver	
1969	166608	fix	568	2	90	bliver	2	90	bliver	
1970	166609	fix	568	2	90	bliver	2	90	bliver	
1971	166610	fix	568	2	90	bliver	2	90	bliver	
1972	166611	fix	568	2	90	bliver	2	90	bliver	
1973	166612	fix	568	2	90	bliver	2	90	bliver	
1974	166613	fix	568	2	90	bliver	2	90	bliver	
1975	166614	fix	568	2	90	bliver	2	90	bliver	
1976	166615	fix	568	2	90	bliver	2	90	bliver	
1977	166616	fix	568	2	90	bliver	2	90	bliver	
1978	166617	fix	568	2	90	bliver	2	90	bliver	
1979	166618	fix	568	2	90	bliver	2	90	bliver	
1980	166635	fix	568	2	90	bliver	2	90	bliver	
1981	166636	fix	568	2	90	bliver	2	90	bliver	
1982	166637	fix	568	2	90	bliver	2	90	bliver	
1983	166638	fix	568	2	90	bliver	2	90	bliver	
1984	166697	fix	568	2	90	bliver	2	90	bliver	
1985	166698	fix	568	2	90	bliver	2	90	bliver	
1986	166702	key_ins	569	2	90	l	t2	90	l	
1987	166704	key_ins	570	2	90	i	t2	90	i	
1988	166706	key_ins	571	2	90	v	t2	90	v	
1989	166713	fix	571	2	90	bliver	2	90	bliver	
1990	166714	fix	571	2	90	bliver	2	90	bliver	
1991	166715	fix	571	2	90	bliver	2	90	bliver	
1992	166716	fix	571	2	90	bliver	2	90	bliver	
1993	166717	fix	571	2	90	bliver	2	90	bliver	
1994	166718	fix	571	2	90	bliver	2	90	bliver	
1995	166757	fix	571	2	90	bliver	2	90	bliver	
1996	166758	fix	571	2	90	bliver	2	90	bliver	
1997	166772	fix	571	2	90	bliver	2	90	bliver	
1998	166773	fix	571	2	90	bliver	2	90	bliver	
1999	166774	fix	571	2	90	bliver	2	90	bliver	
2000	166775	fix	571	2	90	bliver	2	90	bliver	
2001	166776	fix	571	2	90	bliver	2	90	bliver	
2002	166777	fix	571	2	90	bliver	2	90	bliver	
2003	167137	key_ins	572	2	90	e	t2	90	e	
2004	167139	key_ins	573	2	90	r	t2	90	r	
2005	167141	key_ins	574	2	90	_	t2	90	_	
2006	167212	fix	584	1	96	of	1	96	of	
2007	167213	fix	584	1	96	of	1	96	of	
2008	167214	fix	584	1	96	of	1	96	of	
2009	167215	fix	584	1	96	of	1	96	of	
2010	167216	fix	584	1	96	of	1	96	of	
2011	167232	fix	584	1	96	of	1	96	of	
2012	167233	fix	584	1	96	of	1	96	of	
2013	167234	fix	584	1	96	of	1	96	of	
2014	167235	fix	584	1	96	of	1	96	of	
2015	167236	fix	584	1	96	of	1	96	of	
2016	167584	key_ins	575	2	91	n	t2	91	n	
2017	167586	key_ins	576	2	91	ø	t2	91	ø	
2018	167588	key_ins	577	2	91	d	t2	91	d	
2019	167590	key_ins	578	2	91	t	t2	91	t	
2020	168026	key_ins	579	2	91	_	t2	91	_	
2021	168028	key_ins	580	2	92	t	t2	92	t	
2022	168030	key_ins	581	2	92	i	t2	92	i	
2023	168036	key_ins	582	2	92	l	t2	92	l	
2024	168086	fix	582	2	92	til	2	92	til	
2025	168087	fix	582	2	92	til	2	92	til	
